annual_inc,bc_util,chargeoff_within_12_mths,dti,inq_last_6mths,mths_since_last_delinq,num_accts_ever_120_pd,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bc_limit,avg_cur_bal,pct_tl_nvr_dlq,revol_bal,total_acc,int_rate,verification_status,home_ownership,term,TARGET
135000,23,0,5.73,1,30,0,2,0,39454,5500,5536,57,1271,23,15.59,Source Verified,RENT, 36 months,0
45000,81.9,0,22.8,1,63,0,1,0,36800,13000,3436,100,12611,19,11.44,Source Verified,RENT, 36 months,0
50000,53.3,0,25.08,0,23,3,0,0,92006,9000,5001,76,4793,25,11.99,Not Verified,RENT, 36 months,1
16000,99.3,0,8.18,0,11,0,0,0,10000,3500,2240,100,8959,6,12.39,Verified,OWN, 36 months,1
67000,61.6,0,23.75,0,39,2,0,0,251705,12300,21121,95.7,10477,49,9.49,Not Verified,MORTGAGE, 60 months,0
70000,95.8,0,19.3,1,59,1,0,1,55997,5500,5421,89.7,6384,39,11.99,Source Verified,RENT, 36 months,0
56000,95.4,0,4.11,0,56,2,0,1,8600,5000,558,86.7,5020,15,17.14,Verified,RENT, 36 months,1
65000,72.5,0,16.71,0,30,0,0,0,161890,16800,14893,100,12173,32,6.03,Not Verified,MORTGAGE, 36 months,0
36000,83.8,0,20.37,1,72,0,0,0,138792,600,25246,93.3,6168,15,14.31,Not Verified,MORTGAGE, 36 months,0
125000,73.6,0,12.09,0,23,0,0,0,480179,26000,73721,100,19132,17,10.49,Verified,OWN, 60 months,0
70000,59.3,0,20.26,0,8,0,0,0,91812,39200,6222,100,23236,38,11.44,Source Verified,OWN, 60 months,0
42000,37.2,0,26.38,0,27,0,0,0,69315,24900,1093,97.4,16144,39,11.99,Verified,RENT, 60 months,0
52952,61.8,0,20.22,0,21,0,0,0,58772,18300,8895,100,11312,13,12.99,Source Verified,RENT, 60 months,0
60000,64.7,0,27.98,0,57,0,1,0,60584,16400,4938,95.7,11525,28,9.49,Verified,RENT, 36 months,0
80000,49.3,0,24.87,0,21,0,0,0,250706,67800,14626,97.2,35379,37,12.39,Verified,MORTGAGE, 60 months,1
75000,11.6,0,20.02,1,42,0,0,0,235105,58000,12659,100,11089,25,18.54,Verified,MORTGAGE, 60 months,1
190000,91,0,13.88,3,24,0,0,0,103109,27500,18557,95,25059,21,17.86,Verified,RENT, 36 months,0
89000,27.4,0,28.86,3,28,0,0,0,114566,1000,6847,94.1,3033,17,25.83,Source Verified,OWN, 60 months,1
34000,34.2,0,13.48,2,44,0,0,0,35900,20300,830,100,8295,16,8.67,Not Verified,RENT, 36 months,0
66400,81.2,0,32.73,1,5,0,0,0,369205,15900,22626,93.3,16537,46,17.86,Source Verified,MORTGAGE, 60 months,0
54000,37.8,0,11.49,1,37,8,0,0,11000,3100,1997,52.6,5991,19,8.67,Verified,RENT, 36 months,0
150000,92.7,0,20.79,2,46,0,0,0,105591,46300,7681,100,46493,32,11.44,Source Verified,RENT, 36 months,1
49000,61.5,0,26.45,1,43,0,0,0,157498,7500,9482,94.6,9747,37,14.31,Source Verified,MORTGAGE, 60 months,0
72000,46.5,0,17.72,0,81,0,0,0,88430,47400,2663,93.3,24830,31,12.39,Source Verified,MORTGAGE, 36 months,0
79000,45.5,0,24.46,1,25,0,0,0,240933,14500,15712,100,8701,22,11.44,Source Verified,MORTGAGE, 60 months,0
55000,93.2,0,15.19,1,65,0,1,0,35732,7300,2887,96.4,13510,36,8.67,Source Verified,RENT, 36 months,0
80000,45.9,0,21.32,1,63,0,0,0,281710,22400,16828,100,12061,40,17.86,Verified,OWN, 36 months,1
32000,69.6,0,26.03,1,34,2,0,0,57658,6700,4042,84,4662,26,12.39,Source Verified,RENT, 36 months,0
75000,92.8,0,14.56,0,7,0,0,0,189800,5000,25873,100,5540,22,11.44,Source Verified,MORTGAGE, 36 months,0
160000,56,0,10.76,0,74,0,1,0,51384,6590,3192,70,6749,44,12.99,Not Verified,MORTGAGE, 36 months,0
47000,77.7,0,27.78,0,16,0,1,0,161237,5600,12861,100,6685,19,12.39,Verified,MORTGAGE, 36 months,0
85000,2.8,0,9.98,1,3,0,0,0,313938,22700,20549,91.7,1758,24,9.49,Verified,MORTGAGE, 60 months,0
45000,99.8,0,3.06,0,6,0,0,0,12200,3000,686,100,3431,6,14.99,Source Verified,RENT, 36 months,0
115000,76,0,9.38,0,69,0,0,0,648234,28000,31762,100,21868,64,6.99,Source Verified,MORTGAGE, 36 months,0
50000,100,0,12.55,0,61,0,0,0,170200,18300,23709,100,22003,19,19.24,Verified,MORTGAGE, 36 months,0
98000,89.9,0,18.49,0,55,0,0,0,72446,4600,7041,100,10023,16,12.99,Source Verified,OWN, 60 months,0
20000,22.6,0,15.35,1,81,0,0,0,91651,64300,2464,100,14524,37,8.67,Source Verified,RENT, 36 months,0
86000,38.2,0,13.83,2,30,3,0,0,308713,30700,30395,86.2,11993,29,8.67,Not Verified,MORTGAGE, 36 months,0
54000,69.8,0,2.82,0,65,1,0,0,16600,6100,2293,88.9,4260,9,13.66,Not Verified,RENT, 36 months,0
35000,62.7,0,23.05,0,21,0,0,0,54106,13700,2750,100,10513,20,17.14,Source Verified,RENT, 36 months,0
36000,40.4,0,17.37,0,2,0,0,0,49826,20200,2921,93.7,8009,22,14.99,Not Verified,RENT, 36 months,0
91000,86.6,0,17.13,1,67,0,0,0,387782,15300,25890,97.8,13244,49,9.49,Source Verified,MORTGAGE, 36 months,0
1.00E+05,17,0,16.31,0,75,0,0,0,98859,35200,5422,96.4,6529,28,6.49,Not Verified,RENT, 36 months,0
72000,66.5,0,12.63,0,45,4,0,0,51164,6100,5727,83.3,4491,27,11.99,Not Verified,RENT, 36 months,1
62000,50.7,0,21.69,1,12,2,0,0,46471,14400,3521,76.9,12813,26,16.49,Verified,RENT, 36 months,0
42000,38,0,17.94,0,57,0,0,0,45583,14100,3225,100,5406,17,9.49,Source Verified,RENT, 36 months,0
98000,25.9,0,28.13,0,38,0,0,0,132984,49200,7534,93.1,17058,29,11.44,Source Verified,RENT, 60 months,0
21000,92.9,0,8.97,0,59,0,0,0,7400,7400,3436,100,6871,4,15.99,Verified,RENT, 36 months,1
36000,80.4,0,26.8,0,20,0,0,0,35200,15500,2056,100,14920,10,15.59,Source Verified,RENT, 36 months,1
48000,60,0,28.85,0,66,0,0,0,244682,32624,13145,97,19711,31,16.49,Verified,MORTGAGE, 36 months,0
50000,48.6,0,26.16,0,50,0,0,0,69646,16900,6992,100,15065,8,15.59,Source Verified,RENT, 60 months,1
70000,76.6,0,18.6,0,9,0,0,0,29695,2900,2216,100,5016,7,16.49,Verified,RENT, 36 months,0
36000,77.2,0,13.4,0,46,1,0,0,35943,17400,2924,92.9,13440,14,12.99,Not Verified,RENT, 36 months,0
62000,53.7,0,10.59,1,47,0,0,0,56843,28300,1705,96,18017,25,15.99,Source Verified,OWN, 60 months,0
85000,79.5,0,20,2,32,0,0,0,146220,6900,14257,100,10106,50,12.99,Source Verified,MORTGAGE, 36 months,0
74500,68.9,0,16.2,1,12,4,0,0,527767,5000,56078,81.2,3914,32,15.99,Verified,MORTGAGE, 60 months,0
40000,38.5,0,19.79,0,57,0,0,0,170600,23200,25853,100,9572,13,11.99,Source Verified,MORTGAGE, 36 months,0
70000,49.2,0,13.12,1,77,2,0,0,44643,3500,13279,80,1950,10,19.24,Source Verified,RENT, 36 months,1
50115,36,0,5.39,0,1,9,0,0,115613,1000,4965,54.2,4026,24,19.99,Not Verified,MORTGAGE, 60 months,1
265000,95.5,0,18.02,1,40,0,0,0,232567,51300,6149,100,92429,52,20.99,Source Verified,OWN, 60 months,0
50000,10.5,0,33.75,1,28,0,0,0,200755,13500,10238,100,1424,34,14.31,Source Verified,MORTGAGE, 60 months,1
37000,0,0,23.06,1,14,0,0,0,111116,67600,1615,100,1592,40,10.49,Verified,OWN, 36 months,0
49000,91.2,0,21.25,1,35,1,0,0,56250,1300,3253,88,8454,25,19.99,Source Verified,RENT, 60 months,1
28000,25.8,0,8.93,1,34,0,0,0,136820,20200,12143,93.3,7862,15,13.66,Verified,MORTGAGE, 60 months,0
130000,88.4,0,26.04,3,27,0,0,0,117221,16400,6419,100,19623,30,24.99,Verified,RENT, 60 months,1
70000,71.9,0,11.9,0,22,0,1,0,236733,8000,12639,95.5,5751,50,21.99,Verified,MORTGAGE, 60 months,0
48000,13.4,0,8.85,1,50,1,0,0,25364,1500,2813,83.3,3070,18,12.39,Source Verified,RENT, 36 months,0
35053,33.1,0,39.23,1,39,7,1,0,61171,8000,3560,82.5,5467,40,12.39,Verified,RENT, 36 months,0
36000,35.2,0,16.7,2,19,0,0,0,47565,10400,1142,100,13885,28,6.49,Source Verified,RENT, 36 months,0
48000,17.7,0,26.31,0,23,0,0,0,105665,55900,1653,100,11146,35,8.67,Verified,RENT, 60 months,1
60000,88.4,0,22.24,0,21,0,0,0,334832,5500,44597,100,5048,7,18.54,Source Verified,MORTGAGE, 60 months,0
34980,99.2,0,22.74,0,19,0,0,0,41469,4000,5860,100,9201,17,17.14,Source Verified,MORTGAGE, 60 months,0
75000,26,0,9.54,6,71,0,1,0,79325,6400,8272,84,3154,32,19.99,Source Verified,MORTGAGE, 60 months,0
50000,94.2,0,24.32,1,49,1,1,0,44092,6700,2553,87.1,7439,40,19.99,Source Verified,MORTGAGE, 36 months,0
43000,94.7,0,11.22,0,9,0,0,0,58552,4000,7578,100,4973,22,8.67,Not Verified,RENT, 36 months,0
89000,38.8,0,27.83,0,30,0,0,0,120829,39100,3406,100,32537,38,11.44,Source Verified,OWN, 60 months,1
63000,78,0,23.37,1,77,0,0,0,35985,6581,1652,93,8376,29,15.99,Not Verified,OWN, 36 months,0
26000,57.2,0,24.19,2,10,0,0,0,24135,2100,3039,100,1202,13,24.99,Verified,RENT, 36 months,1
41000,40.8,0,15.43,0,13,0,0,0,71155,39700,4063,90.5,18907,21,12.39,Not Verified,MORTGAGE, 36 months,0
55000,63.3,0,7.96,0,8,0,0,0,19100,8300,1447,100,10131,23,7.49,Not Verified,RENT, 36 months,0
98000,86.7,0,39.31,0,56,0,0,0,145440,43500,6685,100,39935,34,14.99,Source Verified,RENT, 60 months,0
50000,62.9,0,4.06,0,4,0,1,0,15400,7900,1595,100,7973,7,12.99,Not Verified,RENT, 36 months,0
80000,0.5,0,0.02,1,14,1,0,0,13000,11200,14,83.3,55,24,12.39,Verified,OWN, 36 months,1
50000,3.6,0,23.57,0,62,0,0,0,60000,30000,2946,100,1071,17,7.49,Verified,RENT, 36 months,1
64000,37.6,0,26.81,0,6,0,0,0,244633,7200,22191,100,4758,22,14.31,Source Verified,MORTGAGE, 36 months,0
80000,26.1,0,23.25,1,65,0,0,0,238660,42300,7135,100,19351,44,13.66,Source Verified,MORTGAGE, 60 months,1
45000,91.7,0,28.76,0,8,0,1,0,122782,9200,8037,100,9701,18,24.99,Not Verified,MORTGAGE, 60 months,1
38400,65.2,0,28.05,0,45,0,0,0,134673,8500,7098,96.3,10650,27,11.99,Not Verified,MORTGAGE, 36 months,0
90000,48.6,0,8.68,2,29,0,1,0,31297,13300,2390,95.2,8062,21,14.31,Source Verified,RENT, 36 months,0
75000,82.4,0,12.86,2,5,0,0,0,42085,12800,3764,100,11977,15,13.66,Not Verified,OWN, 36 months,0
43000,106,0,33.52,0,24,0,0,0,197835,4500,13565,76.5,9282,17,14.99,Source Verified,MORTGAGE, 36 months,0
136572.8,95.4,0,9.78,1,38,6,0,0,47330,8000,1553,81.6,7630,39,8.19,Source Verified,RENT, 36 months,0
104000,58,0,21.19,1,6,1,0,0,81647,5200,8223,90,11017,30,10.49,Source Verified,RENT, 36 months,0
99000,48.2,0,19.04,0,59,3,0,0,51407,17000,1670,92.3,11191,39,10.49,Source Verified,RENT, 60 months,0
85000,85.4,0,29.76,0,44,0,0,0,249702,35400,13429,100,35050,22,19.24,Source Verified,MORTGAGE, 60 months,1
50000,97.5,0,24.93,0,15,0,0,0,223856,5000,34445,80,25425,15,15.99,Not Verified,OWN, 36 months,1
230000,58,0,9.21,0,76,0,0,0,80744,45800,8755,100,26577,13,11.44,Verified,RENT, 36 months,0
40000,76.2,0,10.62,0,7,3,0,0,21885,10700,1825,60,9729,15,12.99,Source Verified,RENT, 36 months,0
80000,92,0,11.19,1,20,0,0,0,31902,1200,2654,100,1851,17,19.24,Source Verified,OWN, 60 months,1
60000,81.1,0,18.34,1,23,0,1,0,48090,6100,5058,92.3,5023,13,16.49,Source Verified,MORTGAGE, 60 months,0
104000,84,0,25.79,3,41,0,0,0,270169,6400,14572,96,11725,26,17.86,Verified,MORTGAGE, 36 months,0
74000,61.2,0,24.75,0,25,0,0,0,147777,23200,5985,97.1,14202,36,18.54,Verified,MORTGAGE, 60 months,0
75000,46,0,11.9,3,65,2,1,0,60326,9300,4368,84.2,9156,21,17.14,Source Verified,RENT, 60 months,0
73000,93.6,0,18.86,1,17,2,0,0,227125,14800,12652,97.1,19685,39,16.49,Verified,MORTGAGE, 36 months,1
27000,86.2,0,7.07,2,25,0,1,0,149845,4500,17379,97.3,5840,37,11.99,Not Verified,MORTGAGE, 36 months,0
84000,41.6,0,8.55,0,23,1,0,0,35818,11600,3799,94.4,4823,18,9.49,Not Verified,MORTGAGE, 36 months,0
49015,27.5,0,3.71,3,38,0,1,0,14600,8800,309,100,2475,48,11.44,Verified,RENT, 36 months,0
123853,71.1,0,13.4,1,33,8,0,0,121045,12700,11294,69,12164,30,11.44,Verified,RENT, 36 months,0
70000,95.4,0,19.08,3,47,1,0,0,54428,11700,1675,95,16637,42,13.66,Source Verified,RENT, 36 months,1
50000,79,0,9.48,0,14,2,0,0,146919,6000,14591,73.3,5124,15,8.67,Not Verified,MORTGAGE, 36 months,0
105000,91.2,0,25.28,3,49,1,0,0,206787,5900,10586,98,12644,49,13.66,Verified,MORTGAGE, 36 months,1
52000,68.9,0,21.39,0,10,0,0,0,259397,22700,27358,100,15639,20,14.31,Source Verified,MORTGAGE, 36 months,0
66000,94,0,23.76,1,42,3,2,0,85766,5000,7604,86.2,7430,33,11.44,Source Verified,RENT, 36 months,0
45000,97.9,0,33.97,0,28,0,0,0,133504,23900,14495,88,23913,25,17.86,Not Verified,OWN, 60 months,0
57600,89.1,0,25.58,1,16,0,0,0,71941,17300,3425,100,30816,25,14.31,Not Verified,RENT, 36 months,0
65000,46.5,0,20.62,0,73,0,2,0,50203,15000,3089,95,9403,25,14.99,Source Verified,MORTGAGE, 60 months,0
52000,79,0,8.22,1,30,0,0,0,14300,14000,1624,100,11371,11,11.99,Verified,RENT, 36 months,0
62000,49.7,0,17.65,0,31,0,0,0,408300,46300,23015,96.2,210950,26,6.49,Not Verified,RENT, 36 months,0
42000,69.5,0,10.74,0,59,1,0,0,20123,0,4158,90,2292,10,14.99,Not Verified,RENT, 36 months,0
95000,39.7,0,10.28,0,61,2,1,0,58103,28300,3161,92.9,12969,31,9.49,Source Verified,RENT, 60 months,0
85000,75,0,24.58,1,48,0,0,0,522366,52000,47200,100,39722,36,15.59,Verified,MORTGAGE, 36 months,1
53000,91.3,0,16.39,0,32,0,0,0,164876,7000,15375,95,6390,20,12.99,Source Verified,RENT, 36 months,0
115000,79.2,0,14.69,0,78,0,0,0,215649,17600,14718,100,14639,25,25.83,Verified,MORTGAGE, 60 months,0
45000,101.5,0,6.32,0,1,0,0,0,89700,2200,19584,100,2729,4,16.49,Source Verified,MORTGAGE, 36 months,1
106000,61.1,0,24.44,0,62,0,0,0,92493,12000,8107,100,10366,14,16.49,Verified,RENT, 60 months,1
33000,92.2,0,32.45,1,55,3,0,0,51881,4800,4306,81,6377,21,11.99,Source Verified,RENT, 36 months,0
57000,69.4,0,28.04,0,35,6,0,0,107542,24400,7155,78.4,17445,37,8.67,Source Verified,MORTGAGE, 36 months,0
36900,81.6,0,15.35,1,82,0,0,0,18718,3600,1630,94.7,6458,19,11.99,Verified,OWN, 36 months,0
62000,43.2,0,25.9,0,14,0,0,0,89592,13100,4309,100,13800,32,9.49,Not Verified,RENT, 36 months,0
50000,98.2,0,19.85,1,8,0,0,0,157866,9700,10328,100,14408,28,12.39,Not Verified,MORTGAGE, 36 months,0
33500,25.4,0,12.25,0,65,0,0,0,40037,16400,1619,100,5726,11,13.66,Source Verified,RENT, 36 months,0
70000,97,0,33.88,1,17,0,0,0,116495,2500,7117,90.3,14013,31,19.24,Verified,RENT, 60 months,0
135000,66.9,0,3.57,1,25,0,0,0,43030,28000,4392,88.2,18730,18,11.44,Verified,RENT, 60 months,0
30000,98.8,0,15.96,0,55,0,0,0,14600,4600,1925,85.7,4543,14,19.99,Source Verified,RENT, 36 months,1
53700,89,0,38.15,0,9,3,1,0,28595,8100,2518,85,9332,22,14.99,Verified,RENT, 36 months,0
34000,89.7,0,30.96,0,26,0,1,0,40103,5800,6808,94.1,5203,17,14.99,Source Verified,RENT, 36 months,0
50000,98.7,0,17.09,1,50,0,0,0,43916,11900,4513,100,15024,11,17.14,Source Verified,RENT, 60 months,0
31000,97.6,0,14.63,1,41,2,0,0,25486,2100,2797,80,4839,22,11.44,Verified,RENT, 36 months,1
35000,38.6,0,8.74,0,3,0,0,0,19980,7400,497,100,4538,11,13.66,Not Verified,OWN, 36 months,1
58000,98.7,0,20.18,0,26,0,0,0,190497,5000,25126,84.2,4935,19,8.19,Not Verified,MORTGAGE, 36 months,0
102000,86.1,0,27.29,1,3,0,0,0,282206,3300,27158,91.3,3741,23,15.59,Source Verified,RENT, 60 months,0
75600,58,0,17.03,0,49,0,0,0,244046,37400,9619,94.4,21709,37,19.99,Source Verified,MORTGAGE, 60 months,1
55000,29.4,0,9.84,0,62,0,0,0,25064,14200,1528,100,5348,8,12.39,Not Verified,MORTGAGE, 36 months,0
97000,81,0,8.78,1,24,0,0,0,282289,15500,27212,96.3,14395,27,8.19,Not Verified,MORTGAGE, 36 months,0
103000,92.6,0,20.61,1,48,0,0,0,503956,23500,35156,96.4,21754,28,9.49,Not Verified,MORTGAGE, 36 months,1
1.00E+05,54,0,22.24,2,69,8,0,0,154992,4500,9616,80,15587,41,12.39,Not Verified,RENT, 36 months,0
65000,26.3,0,20.62,0,47,0,0,0,72994,700,3723,96.9,17310,33,19.99,Source Verified,MORTGAGE, 60 months,1
132000,98.5,0,10.19,0,24,1,0,0,41018,0,7432,92.9,1027,14,8.19,Not Verified,MORTGAGE, 36 months,0
38000,87.5,0,8.56,0,14,0,0,0,54234,4000,4004,90,6319,25,13.66,Not Verified,RENT, 36 months,0
102000,93.3,0,16.62,1,16,0,0,0,273458,29300,18559,100,36301,27,15.99,Verified,MORTGAGE, 60 months,1
75000,35.1,0,20.98,1,62,0,0,3,69360,14300,4289,97.3,6921,37,8.19,Source Verified,RENT, 36 months,0
106000,73.2,0,17.06,0,67,0,0,0,92867,7300,5313,97.1,9590,35,25.8,Verified,MORTGAGE, 60 months,1
115000,96.2,0,8.77,0,10,0,0,0,29500,14500,5114,100,13954,7,14.31,Source Verified,RENT, 36 months,0
65000,99.8,0,28.6,0,10,1,0,0,34237,3600,2096,94.7,8288,38,10.49,Not Verified,RENT, 36 months,0
40000,77.3,0,5.58,0,24,1,0,0,25908,7000,2047,78.3,6223,23,9.49,Source Verified,RENT, 36 months,0
208000,71.1,0,14.45,0,73,0,0,0,418695,96600,25124,100,34058,43,12.99,Verified,MORTGAGE, 60 months,0
47000,39.4,1,26.02,0,12,2,0,0,51740,28200,1148,92.3,13617,26,12.39,Source Verified,RENT, 36 months,1
158000,15.6,0,1.69,1,44,0,0,0,44265,35300,614,100,5507,10,12.99,Verified,RENT, 36 months,0
66000,99.2,0,15.33,0,17,0,0,0,42113,14300,3287,100,14186,8,11.99,Not Verified,RENT, 36 months,0
52000,45.6,0,26.47,0,16,0,0,1,67538,26100,2444,100,14957,20,11.99,Source Verified,OWN, 36 months,1
49000,53.5,0,7.84,1,83,1,0,1,33000,9200,713,92.9,9267,14,15.99,Source Verified,RENT, 36 months,0
35000,65.8,0,17.11,0,33,0,0,0,25900,20600,1290,100,15480,17,12.39,Source Verified,RENT, 36 months,0
65000,93.4,0,17.32,1,21,0,0,0,42703,7400,1750,100,11842,22,16.49,Source Verified,RENT, 36 months,1
30498.63,28.5,0,16.96,0,59,3,0,0,69531,0,3339,93.1,5707,58,21.99,Verified,RENT, 60 months,1
150000,54.2,0,7.03,1,42,0,0,1,404437,20400,36973,88.2,12428,17,11.44,Not Verified,MORTGAGE, 36 months,0
62000,77.5,0,15.2,3,45,0,0,0,37300,4000,3318,100,29865,25,17.14,Verified,RENT, 36 months,1
83000,88.5,0,21.7,1,82,0,0,0,86544,29800,4818,93.7,28299,16,25.89,Source Verified,RENT, 60 months,1
145000,75,0,5.03,1,40,6,0,0,94644,13000,6800,61.5,9746,26,11.99,Not Verified,OWN, 36 months,0
45000,98.9,0,22.26,0,10,3,0,0,139287,22000,25394,50,21764,10,9.49,Verified,MORTGAGE, 36 months,1
60000,19.8,0,17.07,0,18,0,0,0,202003,36600,15771,100,7265,18,9.49,Verified,MORTGAGE, 36 months,0
70000,68.5,0,15.17,0,76,0,0,0,154869,30200,19337,100,20685,19,13.66,Verified,MORTGAGE, 36 months,1
25000,0,0,13.39,1,32,0,0,0,27750,15600,588,94.4,6528,19,14.31,Not Verified,RENT, 36 months,1
40000,76.2,0,6.24,0,34,4,0,0,10039,3100,1444,69.2,2362,13,12.39,Not Verified,MORTGAGE, 36 months,0
110000,53.3,0,19.31,1,30,0,0,0,434552,39000,32500,96.3,23796,27,12.99,Source Verified,OWN, 60 months,0
75000,78,0,23.97,2,57,4,0,0,271045,22500,16954,93.2,23221,46,16.49,Source Verified,MORTGAGE, 60 months,0
48000,97.4,0,25.1,0,28,0,0,0,58698,9000,5523,85,15874,20,19.24,Verified,RENT, 60 months,1
42500,98.7,0,17.14,0,31,0,0,0,15700,10800,1608,100,12862,15,12.39,Source Verified,RENT, 36 months,1
97000,1.4,0,23.12,2,40,2,0,0,88573,13300,4336,75,1249,44,8.19,Source Verified,OWN, 36 months,0
33754.95,81.3,0,26.21,0,24,0,1,0,32700,8700,2268,100,7238,20,11.99,Source Verified,RENT, 36 months,1
40500,14.8,0,22.99,0,49,0,0,0,179109,38300,8887,100,6163,30,6.49,Not Verified,MORTGAGE, 36 months,0
76757,65.1,0,17.87,0,25,0,0,0,208643,3700,16299,90.6,9759,32,12.99,Verified,MORTGAGE, 36 months,0
31824,71.8,0,33.42,0,18,0,0,0,56581,17900,5064,91.3,13889,23,16.49,Source Verified,RENT, 60 months,0
24120,91.8,0,10.55,1,79,0,0,0,8300,4300,990,100,5942,7,12.99,Source Verified,RENT, 36 months,0
98000,49.5,0,5.09,0,14,0,0,0,230150,39300,22079,100,19629,15,7.49,Verified,MORTGAGE, 36 months,0
43000,41.9,0,30.53,1,6,0,0,0,84781,49300,2855,100,23059,35,12.39,Source Verified,MORTGAGE, 60 months,1
45000,40.5,0,32.16,0,2,0,0,0,89600,60600,5084,100,24515,13,19.99,Source Verified,RENT, 60 months,1
69000,74.7,0,20.13,0,10,2,0,0,303688,0,19487,80.4,16072,47,17.14,Verified,OWN, 36 months,0
78600,40.8,0,20.38,1,63,9,1,0,472177,17200,16511,83.9,12610,60,14.31,Verified,MORTGAGE, 36 months,0
43000,38.3,0,4.91,0,89,0,1,0,220821,7300,25014,100,6386,21,11.99,Source Verified,MORTGAGE, 60 months,0
43000,92.4,0,17.81,1,7,0,0,0,56132,8700,1790,94.1,8639,35,19.99,Source Verified,MORTGAGE, 60 months,1
44000,73.2,0,19.45,0,15,1,0,0,43678,3800,2839,83.3,7782,14,12.39,Not Verified,RENT, 36 months,0
50000,10.6,0,18.46,0,18,0,0,0,48876,30200,1611,91.3,11124,23,12.99,Source Verified,OWN, 60 months,0
56000,84.2,0,16.97,0,10,2,0,0,181046,5400,28573,80,8915,29,14.31,Not Verified,MORTGAGE, 60 months,0
49000,71.5,0,35.81,0,36,0,0,0,216407,30000,5719,100,30490,50,17.86,Not Verified,MORTGAGE, 36 months,1
180000,38.8,0,14.23,1,39,0,0,0,109405,29000,8742,100,12732,15,13.66,Verified,RENT, 60 months,1
128000,17.1,0,14.93,0,43,0,0,0,450396,71300,14292,100,21276,50,8.19,Source Verified,MORTGAGE, 60 months,0
58000,63.6,0,30.62,1,36,0,0,0,233489,21000,6134,98.3,17862,60,14.31,Source Verified,OWN, 36 months,1
105000,84.8,0,13.95,0,60,0,0,0,548100,33000,63268,100,46428,21,10.49,Source Verified,MORTGAGE, 36 months,1
85000,98.4,0,16.11,1,31,0,0,0,362659,27600,22818,94.1,35231,17,8.19,Verified,MORTGAGE, 36 months,0
65000,74.3,0,18.95,0,11,0,0,0,185952,10700,13011,96.2,9505,26,6.03,Source Verified,MORTGAGE, 36 months,0
65000,40.4,0,11.75,0,57,0,0,0,38333,6400,5466,100,2888,12,10.49,Not Verified,RENT, 36 months,0
25000,39.6,0,25.83,1,3,0,0,0,36422,17600,2939,76.5,6967,17,12.99,Not Verified,RENT, 36 months,0
57500,80.9,0,17.15,0,52,2,0,0,32192,2100,6753,85.7,2629,21,17.14,Not Verified,RENT, 36 months,0
106000,60.3,0,25.07,0,77,0,0,0,310982,66000,28945,100,39796,27,8.19,Verified,MORTGAGE, 36 months,0
140000,96,0,9.07,0,3,7,0,0,460443,3200,69948,72.3,6142,48,11.44,Source Verified,MORTGAGE, 36 months,0
45000,35.4,0,15.12,0,19,0,0,0,41500,12400,2452,90.5,7590,22,11.99,Not Verified,RENT, 36 months,0
60000,97,0,18.78,2,47,0,0,0,209120,14200,18518,100,23643,31,21.99,Not Verified,MORTGAGE, 60 months,1
135000,99.2,0,10.24,0,35,0,0,0,80942,14600,5639,100,19786,31,14.31,Verified,MORTGAGE, 60 months,0
60000,90.9,0,8.68,2,74,0,0,0,256000,25500,27377,96,33857,25,17.14,Source Verified,MORTGAGE, 60 months,0
43000,94,0,30.37,0,11,2,0,0,266201,4300,18623,85.7,4040,36,12.39,Not Verified,RENT, 36 months,1
42400,93,0,20.78,1,38,0,0,0,41921,10700,5921,70,11946,10,12.39,Source Verified,MORTGAGE, 36 months,0
41000,90,0,19.03,0,35,1,0,0,22836,300,3339,100,1741,14,15.99,Source Verified,RENT, 60 months,0
360000,72.7,0,23.07,1,5,0,0,0,1174876,29300,37375,98.3,26741,64,13.66,Source Verified,MORTGAGE, 60 months,0
110000,98.4,0,14.64,0,23,0,0,0,102660,8800,6390,100,14478,32,7.49,Not Verified,OWN, 36 months,0
45000,68,0,18.75,3,38,0,0,0,108890,12200,7021,82,9650,38,11.44,Verified,MORTGAGE, 36 months,0
45000,101.3,0,21.25,0,14,0,0,0,49777,1500,5711,100,1923,16,15.59,Not Verified,RENT, 36 months,0
190000,68.3,0,16.42,0,64,0,0,0,407385,38700,24837,100,35256,34,14.99,Verified,MORTGAGE, 60 months,0
51480,101.6,0,27.74,1,45,1,0,0,76312,4400,5761,96.4,5890,28,13.66,Not Verified,MORTGAGE, 36 months,0
31500,54.8,0,28.35,0,17,0,0,0,37466,8300,1531,85,9168,20,6.99,Not Verified,RENT, 36 months,1
62000,66.6,0,30.91,0,39,0,1,1,199932,12500,11214,100,8807,27,22.99,Source Verified,OWN, 60 months,0
41467,24.9,0,8.1,0,78,0,0,0,212888,25800,23632,88.9,10230,10,14.99,Source Verified,OWN, 60 months,0
150000,45.5,1,14.37,0,7,2,0,0,576535,54900,55056,91.3,33046,24,11.99,Verified,OWN, 36 months,0
180000,66.4,0,14,1,55,0,0,0,531419,38200,58651,93.1,36258,29,14.31,Source Verified,MORTGAGE, 36 months,0
55000,3.5,0,11.26,3,47,0,0,0,135804,9000,28650,100,100411,21,8.19,Source Verified,MORTGAGE, 36 months,0
